67.3546, 417 
67.5406, 417 
67.9034, 417 
68.3025, 417 
68.7787, 417 
70.0803, 297 
70.5020, 417 
70.7787, 417 
71.0599, 297 
71.3728, 297 
72.0077, 297 
72.2390, 417 
72.3615, 417 
72.7878, 167 
73.0417, 167 
73.3410, 297 
74.5519, 297 
75.0644, 297 
75.1914, 167 
75.5633, 297 
75.9850, 297 
76.2163, 297 
76.8150, 297 
77.6086, 167 
77.8989, 167 
78.0576, 297 
78.5701, 167 
78.9873, 167 
79.2095, 417 
79.9805, 167 
80.2707, 417 
80.3206, 297 
80.7107, 297 
81.3093, 417 
81.6902, 297 
82.0395, 297 
82.5020, 417 
82.5474, 167 
82.9102, 417 
83.5542, 417 
83.9760, 417 
84.2889, 417 
84.7605, 417 
84.8104, 297 
85.2730, 417 
86.0757, 417 
86.3025, 417 
86.9873, 417 
87.3410, 167 
87.7900, 297 
87.8807, 297 
88.0440, 297 
88.3161, 40 
88.8104, 40 
88.9601, 40 
89.0281, 167 
89.4136, 167 
90.5293, 297 
90.8240, 167 
91.0372, 40 
91.4091, 40 
92.0259, 40 
92.2980, 40 
93.0916, 40 
95.0871, 417 
95.3093, 417 
95.5406, 297 
96.0440, 417 
96.5383, 417 
98.5383, 417 
99.2866, 417 
100.5429, 417 
100.6562, 417 
102.0621, 417 
102.5066, 417 
104.0485, 417 
104.2844, 417 
104.5383, 417 
105.0735, 297 
105.6993, 417 
105.9896, 417 
106.0621, 417 
106.2844, 417 
106.5338, 417 
106.7923, 417 
107.0100, 417 
107.0508, 417 
107.2957, 417 
107.5224, 417 
108.0395, 417 
108.2980, 417 
108.5383, 417 
108.7923, 297 
109.0417, 417 
109.1551, 417 
110.2889, 417 
110.5338, 417 
111.5497, 167 
112.0440, 417 
112.5383, 417 
112.7832, 417 
113.7900, 417 
114.0576, 417 
114.3070, 417 
114.5429, 417 
114.8286, 297 
115.2866, 417 
115.4045, 297 
116.5383, 297 
118.0531, 417 
118.5156, 417 
118.5474, 417 
119.5587, 417 
120.5429, 297 
121.3093, 417 
121.5542, 417 
121.7900, 167 
122.0077, 417 
122.5383, 417 
123.0463, 417 
123.5497, 417 
124.5429, 167 
124.8014, 417 
126.4975, 417 
126.5429, 417 
126.7923, 417 
127.0417, 417 
127.2912, 417 
127.5451, 417 
128.0440, 417 
128.3070, 417 
128.5383, 417 
129.0508, 417 
129.7900, 417 
130.5383, 417 
131.0599, 417 
132.0077, 167 
132.3116, 167 
132.5383, 417 
132.8150, 167 
133.8263, 417 
134.0349, 167 
134.3252, 297 
134.5383, 417 
134.9737, 417 
135.0508, 417 
135.2912, 297 
135.5497, 297 
136.0440, 297 
136.2889, 297 
136.5383, 297 
136.7469, 40 
137.2730, 417 
137.5633, 417 
137.7991, 417 
138.0349, 167 
138.5338, 417 
139.5270, 417 
139.5587, 417 
139.9850, 417 
140.3070, 417 
140.5429, 417 
140.8014, 417 
141.3229, 417 
141.5179, 417 
142.5338, 417 
143.0417, 417 
143.2912, 417 
143.5451, 417 
143.8082, 417 
144.0531, 417 
144.5383, 417 
144.7968, 167 
145.7946, 167 
146.5383, 167 
146.7968, 167 
147.0553, 167 
148.0531, 167 
148.3025, 167 
148.5338, 417 
148.7832, 167 
149.0417, 417 
149.3048, 167 
149.5542, 417 
150.5429, 417 
151.0417, 417 
151.5451, 417 
152.0531, 417 
152.5383, 417 
153.7946, 297 
154.0621, 297 
154.5383, 297 
156.5383, 297 
157.5451, 297 
158.0712, 417 
158.5383, 167 
159.0463, 167 
160.5383, 167 
161.7946, 297 
162.5156, 417 
162.5474, 417 
164.3025, 417 
164.5383, 417 
165.5451, 417 
166.5383, 40 
167.0463, 40 
167.2912, 40 
168.5519, 297 
168.7152, 297 
169.2776, 40 
169.3274, 167 
169.5134, 40 
170.3252, 167 
170.5383, 167 
171.4000, 167 
171.5361, 167 
172.0485, 167 
172.5156, 417 
172.8059, 417 
173.2957, 417 
174.0531, 297 
174.5156, 417 
175.0417, 417 
175.2957, 417 
175.5451, 167 
176.2980, 167 
176.5156, 167 
176.7923, 417 
177.2957, 167 
177.5497, 417 
177.7946, 417 
178.5111, 417 
178.7968, 417 
179.1642, 417 
179.4091, 417 
179.5451, 40 
180.0440, 40 
180.2889, 40 
180.5111, 40 
180.8059, 417 
181.3002, 417 
182.3070, 417 
182.5066, 417 
182.7968, 417 
183.0417, 417 
183.2957, 417 
183.5542, 417 
184.0576, 167 
184.2889, 417 
184.5156, 417 
184.8059, 417 
185.3093, 417 
185.5542, 417 
185.7810, 417 
186.5156, 417 
188.0485, 417 
188.3161, 417 
188.5429, 417 
188.7424, 417 
189.2730, 417 
189.5451, 417 
190.2934, 417 
190.4975, 417 
190.5293, 167 
190.8512, 417 
191.5088, 417 
192.2934, 417 
192.5156, 417 
192.7968, 417 
194.5202, 417 
195.0508, 417 
195.3819, 417 
195.5497, 417 
195.7991, 417 
196.0440, 417 
196.3070, 417 
196.5111, 297 
196.8014, 297 
198.0621, 297 
198.2980, 297 
198.5020, 417 
199.0327, 417 
199.2957, 417 
199.5497, 417 
200.0576, 417 
200.2980, 417 
200.5111, 417 
201.5497, 417 
201.7900, 40 
202.5111, 417 
205.5451, 417 
206.0576, 417 
206.5338, 417 
207.0281, 417 
208.0667, 297 
208.5338, 297 
209.0372, 417 
209.2866, 297 
209.5361, 417 
209.7946, 417 
210.0485, 417 
210.2889, 417 
210.5338, 297 
211.0372, 297 
211.3048, 417 
211.5587, 417 
211.7810, 417 
212.0621, 417 
212.3025, 417 
212.5293, 417 
